,handle,tweet
254,1,"Want to do a small part to help defeat Trump in November? RT this link and get everyone registered, and confirmed. https://t.co/1R7UN7e0a0"
255,1,.@HillaryClinton wrote for us about what millennials have taught her during this election: https://t.co/SlMZZ1C19f https://t.co/qNUEzbQeYR
256,0,"""@TarukMatuk: @CNN @FoxNews @realDonaldTrump @RogerRice10 Refugees from Syria over 10k plus more coming. Lots young males, poorly vetted."
257,0,"""@AngPiazza: @foxandfriends  @realDonaldTrump he's the ONLY candidate that will keep us safe!"""
258,0,Will be on @foxandfriends at 7:02 A.M.  Enjoy.
259,1,"""We have got to do everything we can to make sure that Hillary Clinton is elected president."" —@BernieSanders https://t.co/t1uxcoVJT5"
260,1,"Congratulations on your Emmy, Kate! Big fan of yours, too. https://t.co/w00QO1GwyH"
261,1,"Next week, Hillary will walk on stage for the first presidential debate. Chip in now for the chance to be there: https://t.co/mHGncsXG6y"
262,1,We've got 51 days left to win this thing. Make sure you're ready: https://t.co/B21QKpeiSj https://t.co/nZTkkuxtDP
263,1,"""I strongly condemn the apparent terrorist attacks in Minnesota, New Jersey, and New York."" https://t.co/NSy3fkcu1c"
264,0,HAPPY BIRTHDAY - to the United States Air Force!! https://t.co/5Gwi1M5R2t
265,0,more media #polls showing @realDonaldTrump ahead in states Pres Obama won twice. https://t.co/EGySAz6Am1
266,1,"Joel Sollender, WWII veteran and POW, on what it means when he hears Trump insult our vets. https://t.co/3ZIezeRTl9"
267,1,"So, what do the candidates’ foundations do again? https://t.co/PVrx1SeUxs"
268,1,"""Read up on your history. It matters. We've got to get people to vote."" —@POTUS: https://t.co/tTgeqy51PU https://t.co/GyveEjARku"
269,1,So what exactly is Donald Trump hiding from voters? Pretty much everything. https://t.co/RGUqGN4I7i
270,1,"In a normal election, these 126 things would disqualify Trump from becoming president: https://t.co/VeDJknt4JH"
271,0,"I would like to express my warmest regards, best wishes and condolences to all of the families and victims of the horrible bombing in NYC."
272,1,"If you want to go to college or are saddled with student debt, you'll want to read what @TimKaine has to say: https://t.co/qa9qO4AFxW"
273,1,"As @FLOTUS said, this election is about what kind of country we want to be and what we want to leave behind for future generations."
274,1,"We need ideas, not insults. Plans, not paranoia.

We can’t let @POTUS's legacy fall into the hands of someone who doesn’t understand that."
275,1,Tune in now to watch Hillary speak to the @OfficialCBC: https://t.co/NJuB7JkyDL
276,1,"This year, Janelle beat breast cancer with the support of her family, friends, and a presidential candidate. https://t.co/vmavvobLcs"
277,0,"Never met but never liked dopey Robert Gates. Look at the mess the U.S. is in. Always speaks badly of his many bosses, including Obama."
278,1,"So how exactly did Donald Trump build his own bank account?

On the backs of American taxpayers: https://t.co/4uBuIljQML"
279,0,"My lawyers want to sue the failing @nytimes so badly for irresponsible intent. I said no (for now), but they are watching. Really disgusting"
280,1,"""I want you to know that I see you, and I’m with you."" —Hillary to the Latino community at @CHCI https://t.co/t2F93Ml785"
281,0,"The failing @nytimes has gone nuts that Crooked Hillary is doing so badly. They are willing to say anything, has become a laughingstock rag!"
282,1,"Este #HispanicHeritageMonth, honremos las tantas contribuciones que los hispanos y latinos han hecho a este país. https://t.co/3FMgxGxgte"
283,1,Let's be clear: Nothing—including an audit—is preventing Trump from releasing his tax returns. https://t.co/mpGiRIaPgD
284,1,Any of these examples proves that Donald Trump is unfit to be president. https://t.co/3mQgqZ7b8V
285,1,"""We’re siding with students and with every American seeking an affordable college degree."" —@TimKaine https://t.co/qa9qO4AFxW"
286,0,"Crazy Maureen Dowd, the wacky columnist for the failing @nytimes, pretends she knows me well--wrong!"
287,0,"Wacky @NYTimesDowd, who hardly knows me, makes up things that I never said for her boring interviews and column. A neurotic dope!"
288,1,"When your friends say they won't vote, ask how much student debt they have. There's only one candidate who will make college affordable."
289,1,"Hillary's been her childhood pen pal, her graduation cheering section, and her friend. Meet Aleatha: https://t.co/f4YzTBmIdl"
290,1,Take it from @FLOTUS: This election is too important to sit out. Register to vote: https://t.co/tTgeqy51PU https://t.co/NblU3Tth7T
291,1,"9 times Donald Trump accused Hillary of doing the terrible things he, himself, actually did: https://t.co/DXlybx7oA5"
292,0,".@CNN just doesn't get it, and that's why their ratings are so low - and getting worse. Boring anti-Trump panelists, mostly losers in life!"
293,1,It’s time for Donald Trump to be held to the same standard of disclosure as any other major party nominee. https://t.co/UP93LCzURv
294,0,I never met former Defense Secretary Robert Gates. He knows nothing about me. But look at the results under his guidance - a total disaster!
295,0,Crooked Hillary wants to take your 2nd Amendment rights away. Will guns be taken from her heavily armed Secret Service detail? Maybe not!
296,0,My thoughts and prayers go out to the @PhillyPolice &amp; @Penn police officers- in Philadelphia. https://t.co/eyC3W1mweY
297,0,A very interesting take from @KatiePavlich: https://t.co/XaM9yEYCHL
298,0,"Just leaving Miami for Houston, Oklahoma and Colorado. Miami crowd was fantastic!"
299,1,It's great to be back on the campaign trail. https://t.co/vm1KX2uOXt
300,1,The brave men and women who have served our country deserve better than Donald Trump. https://t.co/SmLmTrVhOr
301,1,"Donald Trump has spent years peddling lies about President Obama.

And that didn't stop today. https://t.co/KzgPQgPjxK"
302,0,Great parade in The Villages- I love you all. We will #MAGA. Thank you for the incredible support-I will not forget! https://t.co/5qTDijU3hn
303,1,Donald Trump spent five years lying about @POTUS's citizenship. He can’t just take that back. https://t.co/HeafYwy0Fp
304,1,"""We deserve a president…who believes that each of us is part of the American story, and we’re always stronger together.” —@FLOTUS"
305,1,"“On November 8, you will decide whether we have a president who believes in science and will fight climate change—or not.” —@FLOTUS"
306,1,“The choice that you make on November 8 will determine whether you can afford college tuition.” —@FLOTUS: https://t.co/tTgeqxNqYm
307,1,"""Elections aren't just about who votes, but who doesn't vote."" —@FLOTUS: https://t.co/tTgeqxNqYm"
308,1,"""Hillary has the resilience it takes to do this job, see when she gets knocked down…she gets right back up.” —@FLOTUS"
309,1,"""The presidency doesn’t change who you are. It reveals who you are. And the same thing is true of a presidential campaign."" —@FLOTUS"
310,1,"“I am thrilled to be here today to support the next president &amp; vice president of the United States, Hillary Clinton &amp; Tim Kaine!” —@FLOTUS"
311,1,.@FLOTUS is on the trail for Hillary. Tune in to watch her live from Virginia: https://t.co/PhnJJoDmPD
312,1,"On National Prisoners of War Remembrance Day, a POW shares what it means when Trump insults veterans. https://t.co/0dVB5B0gbC"
313,0,I am truly honored and grateful for receiving SO much support from our American heroes...https://t.co/S9bvbysiOr https://t.co/JJQncd3zhf
314,1,"What Trump should do: for once in his life, own up to his mistakes. Apologize to the President, and to the American people."
315,1,Trump’s birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career. Can't be undone.
316,1,The birther lie is what turned Trump from an ordinary reality TV star into a political figure. That origin story can't be unwritten.
317,1,Trump has spent years peddling a racist conspiracy aimed at undermining the first African American president. He can't just take it back.
318,1,This shouldn't have to be said: You don’t just get to say someone else did the worst things you’ve done. It doesn’t work. No one buys it.
319,1,"Again, Trump turns his faults on others. Psychologists call it ""projecting."" Kids call it ""I'm rubber, you're glue."" https://t.co/lKDDD0wwsn"
320,1,"When Trump tries to deflect blame for denying that @POTUS was born in America, he is lying. https://t.co/lje3lKrZQy https://t.co/yq9IWnvXUc"
321,1,"Leading the birther movement is deplorable. Attempting to say it ""did a great service"" to the president who Trump attacked is asinine."
322,1,"Expressing zero regret for years of pushing a racist conspiracy theory, Trump again appointed himself judge &amp; jury on @POTUS's citizenship."
323,1,"It's been 5 years, and Trump's still pushing the notion that @POTUS isn't American. https://t.co/TApNqSOcvN"
324,1,My dad was born in Poland. Do you know how many people ever asked me whether or not I was born in America? Nobody ever asked me that.
325,1,Let’s build a future where love trumps hate. https://t.co/tTgeqxNqYm
326,1,"Donald Trump is unfit to be president.
We just can’t accept this.
We’ve got to stand up to this.
If we don’t, it won’t stop."
327,1,"Barack Obama was born in America, plain and simple.

Donald Trump owes him and the American people an apology."
328,1,"Just yesterday, Trump again refused to say with his own words that the president was born in the United States."
329,1,"""We know who Donald is. For five years, he has led the birther movement to de-legitimize our first black president.” —Hillary"
330,1,"""We’ll remember the pain of the Mothers of the Movement and fight for a criminal justice system that actually delivers justice.” —Hillary"
331,1,"“The American people deserve something to vote for, not just against.” —Hillary https://t.co/jd5Lwh595S"
332,1,"""You don't just deserve a seat at the table. It's past time you had a fair chance to run the meeting."" —Hillary to the Black Women’s Agenda"
333,1,"""To drive real progress, you have to change both hearts and laws. You need both understanding and action.” —Hillary"
334,1,"""The good news is that my pneumonia finally got some Republicans interested in women’s health.” —Hillary"
335,1,Watch Hillary speak live at the Black Women's Agenda Symposium: https://t.co/RXdsRJWAal
336,0,"I am now going to the brand new Trump International, Hotel D.C. for a major statement."
337,1,"Remember: Trump, the Birther-in-Chief, still refuses to even release his own tax returns and real medical records. https://t.co/BgtM199Ncg"
338,0,"Thank you for a great evening - Laconia, New Hampshire -- will be back soon! #AmericaFirst
https://t.co/3KWOl2ibaW https://t.co/QWbYm2lY7B"
339,1,President Obama’s successor cannot and will not be the man who led the racist birther movement. Period.
340,0,"""@AK_TWEET: #TheDonald's hair gets the #JimmyFallon treatment on #TheTonightShow #TrumpPence16 https://t.co/0RRPbfIgXH""  So true!"
341,0,"""@jimmyfallon: Tonight: @realDonaldTrump, @normmacdonald, a performance by Kiiara,and your funniest #MyTeacherIsWeird tweets. #FallonTonight"
342,1,"The polls are closer than ever, and the stakes couldn't be higher. Chip in today. https://t.co/Ea6PC9Wuxq  https://t.co/ChwQM3NqJe"
343,1,Immigrants aren’t somehow changing the American character; immigrants are the American character. https://t.co/S2vtM157TI
344,1,Donald Trump still refuses to admit President Obama was born in the United States. https://t.co/LB6y7Iecsb
345,1,"Donald Trump still refuses to say @POTUS was born in America. And this man wants to be our president?

When will he stop this ugliness?"
346,1,"America is one nation under God, indivisible, with liberty and justice for all. Not just for people who look or worship a certain way."
347,1,"Despite what Donald Trump may say, immigrants are not rapists and criminals."
348,1,No child should have to say goodbye to their parents every morning not knowing if mom or dad will be there when they get home.
349,1,"""We have a chance to show that comprehensive immigration reform isn’t just the smart thing to do—it’s what the American people demand."""
350,1,"Supporting families with paid family leave, earned sick days, and affordable child care isn’t a luxury—it’s a necessity."
351,1,"""I intend to close my campaign the way I began my career: fighting for kids and families..it will be the passion of my presidency."" —Hillary"
